  4.188769260835367E-002  2.927511787414551E-002  0.000000000000000E+000
  8.377538521670734E-002  2.877170181274414E-002  0.000000000000000E+000
  0.125663077825061       2.833957290649414E-002  0.000000000000000E+000
  0.167550770433415       2.806325531005860E-002  0.000000000000000E+000
  0.209438463041768       2.789846038818360E-002  0.000000000000000E+000
  0.251326155650122       2.587066268920898E-002  0.000000000000000E+000
  0.293213848258476       2.622250175476074E-002  3.873650169372558E-002
  0.335101540866829       2.614664649963378E-002  3.873650169372558E-002
  0.376989233475183       2.161128616333007E-002  3.873650169372558E-002
  0.418876926083537       2.161128616333007E-002  3.873650169372558E-002
  0.460764618691890       2.539271926879882E-002  3.873650169372558E-002
  0.502652311300244       2.908584213256836E-002  3.873650169372558E-002
  0.544540003908598       2.958220100402832E-002  3.873650169372558E-002
  0.586427696516951       3.003954505920410E-002  3.873650169372558E-002
  0.628315389125305       3.043888664245606E-002  3.873650169372558E-002
  0.670203081733659       3.076317405700683E-002  3.873650169372558E-002
  0.712090774342012       3.099788284301758E-002  3.873650169372558E-002
  0.753978466950366       3.113204574584961E-002  3.873650169372558E-002
  0.795866159558720       3.115922546386719E-002  3.873650169372558E-002
  0.837753852167073       3.107807731628418E-002  3.873650169372558E-002
  0.879641544775427       3.089254951477051E-002  3.873650169372558E-002
  0.921529237383781       3.061145401000977E-002  3.873650169372558E-002
  0.963416929992134       3.024765586853028E-002  3.873650169372558E-002
   1.00530462260049       2.981707191467284E-002  3.873650169372558E-002
   1.04719231520884       2.933772659301757E-002  3.873650169372558E-002
   1.08908000781720       2.882975196838379E-002  3.873650169372558E-002
   1.13096770042555       2.435475921630859E-002  3.873650169372558E-002
   1.17285539303390       2.161128616333007E-002  3.873650169372558E-002
   1.21474308564226       2.682606315612793E-002  3.873650169372559E-002
   1.25663077825061       2.536644554138183E-002  3.873650169372558E-002
   1.29851847085896       2.582007980346680E-002  3.873650169372558E-002
   1.34040616346732       2.551358795166015E-002  3.873650169372558E-002
   1.38229385607567       2.797025299072265E-002  3.873650169372558E-002
   1.42418154868402       2.818386650085449E-002  3.873650169372558E-002
   1.46606924129238       2.853583908081055E-002  3.873650169372558E-002
   1.50795693390073       2.903040504455566E-002  3.873650169372558E-002
   1.54984462650909       2.945360755920410E-002  3.873650169372558E-002
   1.59173231911744       2.945370292663574E-002  3.873650169372558E-002
   1.63362001172579       2.903059577941895E-002  3.873650169372558E-002
   1.67550770433415       2.853600120544434E-002  3.873650169372558E-002
   1.71739539694250       2.818397140502930E-002  3.873650169372558E-002
   1.75928308955085       2.797031021118164E-002  3.873650169372558E-002
   1.80117078215921       2.784263229370117E-002  3.873650169372558E-002
   1.84305847476756       2.606315231323242E-002  3.873650169372558E-002
